read_id	length	strand
319f1c2f-4e74-4f64-b511-9fd97ce779fe	60	G
328d1a96-938a-4dcd-8009-3f96436e0fa7	117	G
3345130f-e03f-455a-ba35-1a1fed4bbcfc	118	G
3412f091-bdf4-490b-82e8-70c8f68ce5b5	204	G
3667fe92-1517-4c22-92eb-53ed1ede5928	3136	G
3765c4fc-8d03-48b8-b81c-63224e8221c3	101	G
39f40c2c-a3f3-4433-9aac-c1f6fcb76969	570	G
39f40c2c-a3f3-4433-9aac-c1f6fcb76969	73	G
3dc4f0e9-9846-4cce-9b3b-0edc5445ac32	67	G
39d7a254-6ad9-41ed-bcc1-ca73d0ae5b76	118	G
3ae1751d-0ff4-435b-a804-4e3d51961fed	1064	G
3b26c61e-a8fa-46bf-8434-70ab0eb42919	119	G
3b26c61e-a8fa-46bf-8434-70ab0eb42919	203	G
3b26c61e-a8fa-46bf-8434-70ab0eb42919	67	G
3b26c61e-a8fa-46bf-8434-70ab0eb42919	67	G
3cf0c3ec-9bfd-45b0-9218-001c1fb3698d	2466	G
3cf0c3ec-9bfd-45b0-9218-001c1fb3698d	1251	G
3e1519f5-8fa6-4ba8-a53c-2d07ecade952	125	G
3e34abbe-2a64-4362-a254-8c2efc86e809	348	G
3efaa8f4-5100-4def-98a8-2d2866c7313c	160	G
3efaa8f4-5100-4def-98a8-2d2866c7313c	52	G
3f987193-fec6-495d-968e-a8d2539f533d	282	G
4e54993f-ae2e-4b59-a7c7-840e7f4584dc	1113	G
4f85807e-a36e-49a3-bd52-397d4f972906	472	G
50658553-1299-4923-94cb-ceb80df0a97e	492	G
36f6afbb-4424-4c73-9593-9a59b4b95327	7976	G
37cde3f6-b40d-4e05-a572-c2eca078fdb0	147	G
37cde3f6-b40d-4e05-a572-c2eca078fdb0	220	G
37cde3f6-b40d-4e05-a572-c2eca078fdb0	50	G
39675f20-33f5-40f0-8c3d-535875641ba5	2799	G
39675f20-33f5-40f0-8c3d-535875641ba5	789	G
3f41d007-d3fd-4ddb-981c-9c036369b4f5	857	G
3fcca979-54a7-4104-a68d-1d4b56c0e343	464	G
521609c2-b70d-4aaf-be9a-d39c0e17d225	496	G
