,qname,teloBPLengths
396,7fd7bfe2-2b5d-430c-97a1-0cd87a08c4eb,6
397,67731f68-7c49-4b46-82a7-00e3385d99b7,204
398,678d661a-6cea-43b6-8e41-6c0d79d4e2df,366
399,67d94fbc-398d-4949-8e53-a368404610a0,36
400,80547eb8-8f44-4660-8ce9-5d521017a3ed,156
401,80b0a240-ef32-43bf-9eb9-0c3e94f8ad69,60
402,811b4d83-3b04-4643-ad8c-dbde057ddff0,6
403,8286437b-fd52-4c65-9e9b-cb4cd94e77ac,414
404,6ac4c05e-8f01-41c5-9b0f-cb38533b152f,36
405,6c3605dc-1293-4233-bebf-b067c78c33f9,600
406,6d86dc85-4a4a-4a83-8c1d-78864fce37f2,342
407,6d88d3e0-56fe-4183-9b8b-92ec531e9ef8,204
408,82a346b5-2a3f-44bc-8500-e2dbf77f634a,36
409,630bdbb3-657b-413b-9426-996db7d97204,960
410,63e20791-2e39-4a30-abd9-81af787d9b95,144
411,694fb1d6-e49e-4989-84ff-bc0e74575bc4,210
412,69e53422-6813-4f9e-a9b7-8e5fb34c2613,6
413,6a06d724-b942-46bf-bda9-d0748c8df555,12
414,6a5bcb8c-20fc-4100-9388-1d88ab047287,210
415,6b1b8cac-2e7c-480f-a2d8-74d0c115fb09,18
416,6cbeb5d1-0c46-489e-b791-9a03567b8150,96
417,6eaf537d-000f-4907-91ab-9adca363eb76,396
418,6ff6b029-26cf-47d7-ba56-3a917525df6b,114
419,72a67618-b9a8-4829-9e18-10ec35237e09,462
420,684e6887-dfba-4086-90d8-cd9d18d9d78a,390
421,72d78da5-011a-4a65-aca7-fbee6b615458,276
422,6a40a13f-fa79-49e9-b1f0-bf2c5ec74789,966
423,73dd7b34-e2d5-45f4-bbd7-19f499dee43b,36
424,6a88ee8a-5d23-4c6e-8ce0-7851c5c47611,54
425,7044d7e3-b9d4-4d50-a019-cd3b34bb5f8b,474
426,7498a94a-5e9c-4d5b-8580-c8233f67bb99,54
427,84120836-61d7-45b4-a76e-e89d1bc8ceb0,1464
428,6aec2b17-3157-4a3d-8c2e-a7327d02ee46,186
429,84642023-8c80-4db5-814e-61488904b85b,90
430,8543a681-2a6a-405f-8d9c-73e47edb5f2e,198
431,70fcd264-6772-4b82-8467-b8deaa32fb99,24
432,73418245-16aa-4cd8-8ac8-9516eaa7e0f3,48
433,73a7e35a-08f8-42d3-b69c-84af0bcbc069,60
434,7ce4900c-c40c-4bb4-9277-819558d1321f,18
435,7d52f7af-3740-4e7b-92fc-3a9a7118baa6,42
436,7f792014-de0e-4aae-91c1-83d47b27e288,330
437,7fdd5bd4-3bd8-40d4-91bb-ca5122d7a73c,12
438,6c19e6ff-dfde-4be8-82f6-ebd524f9fd3e,1434
439,6e14d3c5-4ba7-414f-998c-3caf6d6bbe18,498
440,6e7f7d24-5388-401b-a5d3-a93170f75a29,6
441,767b822b-1811-406d-b01a-afe7d38a9e68,84
442,7776e66c-7f31-4ef3-8260-6439d1ef4d94,12
443,7832a221-0b13-4db0-8b2e-7ee9c68e9284,546
444,7948fd58-5140-4f5f-afb5-5da7ee88b353,6
445,73364f3b-5c05-479c-ac44-e466e58e8d4e,156
446,74903a1f-58bf-4379-a9ff-e72ddb3b4833,2214
447,8286ec14-e84b-435c-ac07-ff8bb06315ff,600
